Evaluation Data,,,,,,,,
Evaluation Index,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Response 1
6834,6,3,1,7,3,3,6,1879.14978
7834,7,3,4,7,3,3,6,1879.153931
9199,8,8,4,8,3,3,6,1879.236572
9914,8,3,7,8,3,3,6,1879.243042
464,1,1,7,8,3,3,6,1879.243164
6119,5,8,8,8,3,3,6,1879.245605
7010,6,3,8,1,4,3,3,1881.435425
8935,8,8,6,1,4,3,3,1881.437622
3930,4,3,3,1,4,3,3,1881.439331
8220,7,2,2,2,4,3,3,1881.454712
3006,3,4,1,2,4,3,3,1881.4552
6296,6,1,7,3,4,3,3,1881.468384
2291,2,7,7,3,4,3,3,1881.468872
5581,5,6,4,3,4,3,3,1881.470825
8011,7,7,4,3,4,3,3,1881.470825
5932,5,2,4,4,4,3,3,1881.489502
4371,4,7,3,4,4,3,3,1881.490356
1928,2,1,6,5,4,3,3,1881.509766
4567,4,8,4,5,4,3,3,1881.511353
1213,1,6,6,6,4,3,3,1881.534424
5008,5,1,5,6,4,3,3,1881.534668
6933,6,6,2,6,4,3,3,1881.536133
4293,4,6,1,6,4,3,3,1881.536499
6218,5,3,8,7,4,3,3,1881.560669
6659,6,7,8,7,4,3,3,1881.560913
289,1,5,4,8,4,3,3,1881.595947
3325,3,6,4,1,2,3,7,1882.312988
9045,8,6,1,2,2,3,7,1882.357544
9695,8,8,6,2,2,3,7,1882.364746
4040,4,1,8,2,2,3,7,1882.369629
6966,6,4,1,3,2,3,7,1882.409912
36,1,2,1,3,2,3,7,1882.410156
8681,7,5,7,3,2,3,7,1882.419556
1037,1,6,6,4,2,3,7,1882.473389
9332,8,2,8,4,2,3,7,1882.478027
2247,2,8,2,5,2,3,7,1882.526733
6042,5,3,2,5,2,3,7,1882.527344
7967,7,8,6,5,2,3,7,1882.533447
9122,8,3,7,5,2,3,7,1882.535889
3962,4,3,7,5,2,3,7,1882.536011
2038,2,4,4,6,2,3,7,1882.595215
8968,8,1,4,6,2,3,7,1882.595215
2884,3,2,5,7,2,3,7,1882.667603
1674,2,3,1,8,2,3,7,1882.738647
3039,3,8,3,8,2,3,7,1882.740845
8044,7,2,6,8,2,3,7,1882.746582
4964,4,2,7,8,2,3,7,1882.748901
3599,3,8,8,8,2,3,7,1882.751465
4405,4,6,4,1,4,4,7,1885.006714
3195,3,7,1,2,4,4,7,1885.054199
6120,5,1,1,2,4,4,7,1885.054688
4756,4,2,4,2,4,4,7,1885.05835
1115,1,7,8,2,4,4,7,1885.06543
6561,6,5,1,3,4,4,7,1885.109741
37,1,6,4,4,4,4,7,1885.17334
3832,4,1,6,4,4,4,7,1885.17688
9487,8,8,3,5,4,4,7,1885.236084
5776,5,1,6,2,3,2,3,1885.291748
2851,3,7,5,2,3,2,3,1885.292847
2193,2,5,2,6,4,4,7,1885.305786
6491,6,7,6,3,3,2,3,1885.308472
7141,6,6,4,3,3,2,3,1885.309692
5483,5,7,6,6,4,4,7,1885.31189
7913,7,5,6,6,4,4,7,1885.312012
562,1,3,5,5,3,2,3,1885.348389
6217,5,5,5,5,3,2,3,1885.348389
3488,3,1,7,6,3,2,3,1885.370605
4853,4,6,7,6,3,2,3,1885.37085
9858,8,3,2,6,3,2,3,1885.373169
2754,3,3,1,7,4,4,7,1885.381714
6198,5,4,3,7,4,4,7,1885.384155
5834,5,3,6,7,4,4,7,1885.389282
134,1,4,8,7,3,2,3,1885.397095
6854,6,4,7,7,3,2,3,1885.397949
3929,4,5,7,7,3,2,3,1885.398071
5854,5,4,5,7,3,2,3,1885.39917
849,1,5,2,8,3,2,3,1885.432007
7569,7,5,1,8,3,2,3,1885.432007
5139,5,7,1,8,3,2,3,1885.432251
4119,4,8,3,8,4,4,7,1885.468384
2039,2,8,7,8,4,4,7,1885.475952
2735,3,8,8,1,7,6,4,1885.631592
7376,6,1,7,2,7,6,4,1885.647461
9301,8,6,5,2,7,6,4,1885.649048
7740,7,2,1,2,7,6,4,1885.650757
8741,7,6,7,3,7,6,4,1885.664795
3736,3,1,4,3,7,6,4,1885.666504
6662,6,4,6,4,7,6,4,1885.684814
1097,1,5,8,5,7,6,4,1885.705322
9742,8,4,5,5,7,6,4,1885.707397
447,1,8,3,5,7,6,4,1885.70874
4737,4,5,2,5,7,6,4,1885.70874
7013,6,6,7,6,7,6,4,1885.731567
7663,7,8,5,6,7,6,4,1885.73291
733,1,6,4,6,7,6,4,1885.733276
7454,6,4,6,7,7,6,4,1885.761353
1084,1,2,4,7,7,6,4,1885.762329
6739,6,7,5,8,7,6,4,1885.796387
8664,7,1,3,8,7,6,4,1885.796753
19,1,7,4,8,7,6,4,1885.796875
1734,2,4,2,8,7,6,4,1885.797241
3100,3,2,5,1,8,7,4,1885.941895
1735,2,8,5,1,8,7,4,1885.942383
4815,4,8,1,2,8,7,4,1885.959717
7181,6,6,8,3,8,7,4,1885.973022
811,1,7,3,3,8,7,4,1885.976318
2736,3,1,1,3,8,7,4,1885.976807
8182,7,4,3,4,8,7,4,1885.99585
3177,3,5,1,4,8,7,4,1885.996704
4178,4,3,7,5,8,7,4,1886.016357
4892,4,2,7,5,8,7,4,1886.016357
3737,3,5,6,5,8,7,4,1886.01709
6817,6,5,4,5,8,7,4,1886.018066
1812,2,2,2,5,8,7,4,1886.018799
5893,5,6,5,6,8,7,4,1886.043701
7818,7,3,3,6,8,7,4,1886.044434
6103,5,8,3,6,8,7,4,1886.044678
8259,7,7,3,7,8,7,4,1886.074707
1098,1,3,1,7,8,7,4,1886.075195
8819,8,7,8,8,8,7,4,1886.10791
2099,2,7,7,8,8,7,4,1886.108643
3814,4,4,5,8,8,7,4,1886.109497
174,1,4,2,8,8,7,4,1886.110474
5660,5,2,8,1,6,5,4,1887.219482
655,1,8,5,1,6,5,4,1887.222534
2580,3,2,3,1,6,5,4,1887.223145
9300,8,2,2,1,6,5,4,1887.223511
6375,6,8,2,1,6,5,4,1887.223999
8090,7,3,8,2,6,5,4,1887.234375
3295,3,8,3,2,6,5,4,1887.238403
6661,6,6,4,3,6,5,4,1887.254272
1656,2,1,1,3,6,5,4,1887.255371
3932,4,2,8,4,6,5,4,1887.27002
3371,3,7,7,4,6,5,4,1887.27124
7012,6,2,4,4,6,5,4,1887.272827
4582,4,4,4,4,6,5,4,1887.272949
1292,2,2,8,5,6,5,4,1887.291504
5297,5,5,7,5,6,5,4,1887.29248
3217,3,5,4,5,6,5,4,1887.294312
8663,7,8,8,6,6,5,4,1887.316284
578,1,3,6,6,6,5,4,1887.317627
2293,2,6,6,6,6,5,4,1887.317871
3658,3,3,4,6,6,5,4,1887.318726
5583,5,8,2,6,6,5,4,1887.319702
9835,8,7,5,1,1,1,5,1888.879883
3465,3,5,1,2,1,1,5,1888.924683
6545,6,5,6,2,1,1,5,1888.932495
7546,7,3,4,3,1,1,5,1888.982666
4466,4,3,6,3,1,1,5,1888.986328
5831,5,8,8,3,1,1,5,1888.990601
1827,2,7,1,4,1,1,5,1889.0354
9471,8,8,2,4,1,1,5,1889.036377
2387,2,7,6,4,1,1,5,1889.043701
462,1,4,2,5,1,1,5,1889.098877
8547,7,7,3,5,1,1,5,1889.099854
4753,4,5,3,5,1,1,5,1889.10022
5467,5,7,5,5,1,1,5,1889.103394
3542,3,4,7,5,1,1,5,1889.108032
6468,6,2,3,6,1,1,5,1889.16687
4543,4,8,5,6,1,1,5,1889.1698
3388,3,2,5,6,1,1,5,1889.170288
2828,3,2,7,6,1,1,5,1889.174683
6909,6,6,3,7,1,1,5,1889.238525
8834,8,3,7,7,1,1,5,1889.246582
5544,5,1,1,8,1,1,5,1889.314331
2464,2,1,5,8,1,1,5,1889.320557
7469,6,6,8,8,1,1,5,1889.327759
3410,3,3,8,1,2,1,3,1889.375122
1485,2,6,1,1,2,1,3,1889.380371
6490,6,3,4,2,2,1,3,1889.392944
9416,8,1,7,3,2,1,3,1889.406616
2486,2,4,6,3,2,1,3,1889.407715
4411,4,7,4,3,2,1,3,1889.409302
407,1,8,6,4,2,1,3,1889.426147
4852,4,2,4,4,2,1,3,1889.42688
5412,5,2,2,4,2,1,3,1889.427856
6777,6,5,1,4,2,1,3,1889.428345
4697,4,5,8,5,2,1,3,1889.444336
8492,7,2,7,5,2,1,3,1889.445068
3487,3,8,4,5,2,1,3,1889.447754
1408,2,1,4,6,2,1,3,1889.470215
4488,4,1,2,6,2,1,3,1889.471069
2409,2,5,3,7,2,1,3,1889.497314
5489,5,5,8,8,2,1,3,1889.524902
7414,6,4,5,8,2,1,3,1889.526855
3774,4,4,2,8,2,1,3,1889.528076
9860,8,2,7,1,5,4,4,1889.966064
9145,8,5,4,2,5,4,4,1889.982788
8936,8,1,8,3,5,4,4,1889.995728
2216,2,1,6,3,5,4,4,1889.997559
5141,5,6,6,3,5,4,4,1889.997803
3931,4,7,5,3,5,4,4,1889.998657
9586,8,3,3,3,5,4,4,1889.999268
3216,3,1,2,3,5,4,4,1889.999756
5582,5,4,7,4,5,4,4,1890.015137
8221,7,6,5,4,5,4,4,1890.016724
4372,4,2,6,5,5,4,4,1890.036621
8508,7,2,1,6,5,4,4,1890.0625
2579,3,7,7,7,5,4,4,1890.087524
3294,3,4,1,8,5,4,4,1890.121826
6219,5,7,1,8,5,4,4,1890.121948
9255,8,8,2,1,3,4,8,1890.209717
6330,6,3,2,1,3,4,8,1890.210449
2326,2,4,4,2,3,4,8,1890.261353
9970,8,3,5,2,3,4,8,1890.262939
3326,3,4,7,2,3,4,8,1890.266602
8045,7,6,8,2,3,4,8,1890.268677
1611,2,7,1,3,3,4,8,1890.30896
4041,4,5,1,3,3,4,8,1890.309326
1962,2,3,1,5,3,4,8,1890.425537
6967,6,8,3,5,3,4,8,1890.42749
9333,8,6,1,6,3,4,8,1890.490601
7968,7,1,2,6,3,4,8,1890.492188
7408,6,1,4,6,3,4,8,1890.494995
6043,5,7,5,6,3,4,8,1890.496338
2963,3,7,7,6,3,4,8,1890.500488
2248,2,1,5,7,3,4,8,1890.567871
8618,7,3,7,7,3,4,8,1890.571899
2689,3,5,5,8,3,4,8,1890.645752
8969,8,5,7,8,3,4,8,1890.649902
7175,6,8,7,1,1,3,8,1891.399048
2170,2,3,4,2,1,3,8,1891.439941
245,1,6,6,2,1,3,8,1891.443237
6251,6,7,7,2,1,3,8,1891.445068
3171,3,7,2,3,1,3,8,1891.485352
9177,8,5,3,4,1,3,8,1891.539185
7252,6,2,5,4,1,3,8,1891.542603
8253,7,6,1,5,1,3,8,1891.592407
4172,4,2,7,5,1,3,8,1891.602905
6888,6,1,1,6,1,3,8,1891.653198
168,1,1,2,6,1,3,8,1891.654541
6538,6,3,4,6,1,3,8,1891.657349
4809,4,5,2,7,1,3,8,1891.719604
5173,5,6,5,7,1,3,8,1891.724365
6174,5,4,1,8,1,3,8,1891.789307
609,1,5,3,8,1,3,8,1891.791992
3405,3,6,1,1,5,5,8,1892.804321
2755,3,7,3,1,5,5,8,1892.806396
8410,7,3,5,1,5,5,8,1892.809448
9125,8,6,8,1,5,5,8,1892.814575
2040,2,1,3,2,5,5,8,1892.85791
4120,4,1,6,2,5,5,8,1892.862183
4406,4,4,7,2,5,5,8,1892.863892
2481,2,5,3,3,5,5,8,1892.91272
9762,8,3,3,4,5,5,8,1892.972412
3196,3,2,4,4,5,5,8,1892.973877
9047,8,8,6,5,5,5,8,1893.041626
1403,2,7,8,5,5,5,8,1893.046143
5043,5,7,2,6,5,5,8,1893.106567
3833,4,5,8,6,5,5,8,1893.11731
2118,2,4,2,7,5,5,8,1893.184692
3118,3,4,5,7,5,5,8,1893.189087
5484,5,2,2,8,5,5,8,1893.270752
5855,5,8,7,1,4,3,4,1893.418579
5140,5,2,4,1,4,3,4,1893.42041
850,1,3,4,1,4,3,4,1893.420532
135,1,8,1,1,4,3,4,1893.422485
3776,4,1,7,2,4,3,4,1893.432251
2411,2,7,8,3,4,3,4,1893.447388
9781,8,6,5,3,4,3,4,1893.449707
2852,3,2,8,4,4,3,4,1893.464966
5777,5,5,8,4,4,3,4,1893.465088
4062,4,4,2,4,4,3,4,1893.468994
7857,7,5,1,4,4,3,4,1893.46936
7142,6,4,7,5,4,3,4,1893.486206
6779,6,7,6,7,4,3,4,1893.536865
4854,4,4,2,7,4,3,4,1893.538452
9859,8,7,4,8,4,3,4,1893.568726
9144,8,1,1,8,4,3,4,1893.569336
3489,3,5,2,8,4,3,4,1893.569458
8835,8,7,2,1,2,2,6,1895.274292
750,1,4,2,1,2,2,6,1895.27478
5755,5,7,4,1,2,2,6,1895.277222
6755,6,7,7,1,2,2,6,1895.282593
3830,4,4,7,1,2,2,6,1895.282959
7470,6,4,1,2,2,2,6,1895.323853
1751,2,8,7,2,2,2,6,1895.333008
2465,2,5,8,2,2,2,6,1895.335693
3466,3,3,4,3,2,2,6,1895.381958
5832,5,1,1,4,2,2,6,1895.435669
1387,2,7,4,4,2,2,6,1895.439453
5677,5,6,5,4,2,2,6,1895.441284
2752,3,1,6,4,2,2,6,1895.443359
3753,4,5,1,5,2,2,6,1895.497681
4467,4,7,2,5,2,2,6,1895.498657
463,1,8,4,6,2,2,6,1895.568848
1828,2,2,4,6,2,2,6,1895.569458
6833,6,5,6,6,2,2,6,1895.572998
9759,8,8,2,7,2,2,6,1895.638794
2829,3,6,2,7,2,2,6,1895.639282
6118,5,4,5,7,2,2,6,1895.644165
4754,4,3,6,7,2,2,6,1895.64624
8394,7,3,3,8,2,2,6,1895.720459
6469,6,6,6,8,2,2,6,1895.72583
4985,4,5,8,1,3,2,4,1897.291138
8780,8,2,7,1,3,2,4,1897.292114
2410,2,3,5,1,3,2,4,1897.293823
3775,4,8,5,1,3,2,4,1897.294312
3620,3,2,6,2,3,2,4,1897.306763
4776,4,1,3,2,3,2,4,1897.308594
9990,8,4,1,2,3,2,4,1897.30957
4061,4,6,6,3,3,2,4,1897.322388
4412,4,2,6,4,3,2,4,1897.339478
6778,6,3,3,5,3,2,4,1897.36084
9417,8,5,2,5,3,2,4,1897.361206
5622,5,4,2,5,3,2,4,1897.361328
5413,5,6,5,6,3,2,4,1897.382324
6063,5,8,3,6,3,2,4,1897.383545
408,1,1,1,6,3,2,4,1897.383911
9704,8,1,6,7,3,2,4,1897.407227
4698,4,3,1,7,3,2,4,1897.409546
1773,2,6,1,7,3,2,4,1897.40979
8339,7,7,8,8,3,2,4,1897.436279
6585,6,5,3,1,7,6,5,1898.629761
656,1,1,8,2,7,6,5,1898.640137
6376,6,1,4,2,7,6,5,1898.643066
7026,6,3,3,2,7,6,5,1898.643677
7586,7,3,8,3,7,6,5,1898.656128
866,1,3,6,3,7,6,5,1898.657959
2581,3,6,5,3,7,6,5,1898.658691
5661,5,6,1,3,7,6,5,1898.660522
1657,2,5,4,4,7,6,5,1898.677246
4583,4,8,7,6,7,6,5,1898.719849
9588,8,2,2,6,7,6,5,1898.721924
5948,5,2,8,7,7,6,5,1898.746338
3659,3,7,7,7,7,6,5,1898.747437
5584,5,1,5,7,7,6,5,1898.748291
8223,7,8,3,7,7,6,5,1898.74939
5298,5,3,2,7,7,6,5,1898.749512
579,1,7,2,7,7,6,5,1898.749756
6950,6,4,6,1,8,7,5,1898.773315
5025,5,5,1,1,8,7,5,1898.775879
2294,2,4,8,8,7,6,5,1898.779053
1944,2,1,1,8,7,6,5,1898.782104
6740,6,2,8,2,8,7,5,1898.786133
20,1,2,6,2,8,7,5,1898.787842
8665,7,5,6,2,8,7,5,1898.787842
9106,8,3,5,3,8,7,5,1898.80481
1021,1,6,5,3,8,7,5,1898.805054
7741,7,6,4,3,8,7,5,1898.80542
9666,8,3,1,3,8,7,5,1898.806396
7027,6,7,5,4,8,7,5,1898.823486
5662,5,4,4,4,8,7,5,1898.823853
657,1,5,1,4,8,7,5,1898.825073
8028,7,2,1,5,8,7,5,1898.845947
1658,2,3,6,6,8,7,5,1898.86853
9743,8,8,7,7,8,7,5,1898.896606
9029,8,6,6,7,8,7,5,1898.897095
2659,3,7,5,7,8,7,5,1898.897827
4584,4,1,2,7,8,7,5,1898.89856
7664,7,1,7,8,8,7,5,1898.930054
4505,4,5,7,1,6,5,5,1900.328979
7585,7,5,6,1,6,5,5,1900.329834
9146,8,3,7,3,6,5,5,1900.358032
1502,2,4,8,4,6,5,5,1900.374756
6507,6,7,1,4,6,5,5,1900.379028
8222,7,4,7,5,6,5,5,1900.39563
9587,8,7,6,5,6,5,5,1900.396484
5142,5,4,2,5,6,5,5,1900.398315
2217,2,5,1,5,6,5,5,1900.398804
6143,5,8,7,6,6,5,5,1900.418945
5429,5,6,6,7,6,5,5,1900.446167
2854,3,4,4,7,6,5,5,1900.447144
8509,7,6,4,7,6,5,5,1900.447144
4064,4,1,7,8,6,5,5,1900.476685
4219,4,7,5,8,6,5,5,1900.478149
2139,2,7,2,8,6,5,5,1900.479248
1960,2,1,5,1,1,2,7,1900.734497
595,1,7,3,2,1,2,7,1900.778442
6601,6,5,4,2,1,2,7,1900.780273
6965,6,6,8,2,1,2,7,1900.788208
2961,3,5,1,3,1,2,7,1900.826782
882,1,3,1,4,1,2,7,1900.881226
7602,7,3,3,4,1,2,7,1900.883789
9527,8,8,7,4,1,2,7,1900.890869
8967,8,8,2,5,1,2,7,1900.939941
672,1,1,3,5,1,2,7,1900.942261
2597,3,6,7,5,1,2,7,1900.949585
4963,4,7,5,6,1,2,7,1901.008057
1883,2,7,7,6,1,2,7,1901.012451
3038,3,4,7,6,1,2,7,1901.012573
9604,8,2,4,7,1,2,7,1901.074463
3598,3,4,5,7,1,2,7,1901.076294
9968,8,1,7,7,1,2,7,1901.080566
1673,2,5,8,7,1,2,7,1901.083252
5964,5,2,3,8,1,2,7,1901.146729
4039,4,8,5,8,1,2,7,1901.149658
2255,2,8,7,1,2,1,4,1901.403564
8625,7,5,2,1,2,1,4,1901.406494
3256,3,1,5,2,2,1,4,1901.418091
1695,2,8,2,2,2,1,4,1901.420288
1331,2,7,8,3,2,1,4,1901.430664
2541,3,6,2,3,2,1,4,1901.434937
6336,6,1,1,3,2,1,4,1901.434937
2696,3,1,7,4,2,1,4,1901.448364
2332,2,2,4,4,2,1,4,1901.450562
4621,4,6,4,4,2,1,4,1901.450806
253,1,6,3,5,2,1,4,1901.470459
5258,5,3,7,6,2,1,4,1901.489502
8338,7,3,5,6,2,1,4,1901.490845
9703,8,8,4,6,2,1,4,1901.491699
3333,3,6,2,6,2,1,4,1901.492554
9548,8,2,8,7,2,1,4,1901.513672
4334,4,4,7,7,2,1,4,1901.514771
6259,6,7,5,7,2,1,4,1901.516235
1254,2,4,2,7,2,1,4,1901.517334
5699,5,7,6,8,2,1,4,1901.5448
7624,7,1,4,8,2,1,4,1901.54541
9339,8,7,3,8,2,1,4,1901.546021
3619,3,7,3,8,2,1,4,1901.546265
4755,4,7,2,1,3,3,7,1903.05957
9760,8,1,4,1,3,3,7,1903.062744
6756,6,2,2,2,3,3,7,1903.110352
751,1,8,5,2,3,3,7,1903.114014
5965,5,6,6,2,3,3,7,1903.116089
5756,5,2,7,2,3,3,7,1903.118164
7430,6,4,7,1,5,4,5,1903.146362
1775,2,8,7,1,5,4,5,1903.146729
1060,1,2,5,1,5,4,5,1903.147827
4855,4,8,5,1,5,4,5,1903.148315
6065,5,5,8,2,5,4,5,1903.158691
1501,2,6,5,2,5,4,5,1903.161377
3426,3,3,3,2,5,4,5,1903.162354
8145,7,5,1,2,5,4,5,1903.163208
5041,5,5,4,3,3,3,7,1903.166748
8782,8,4,5,4,5,4,5,1903.193115
3777,4,5,3,4,5,4,5,1903.194336
9992,8,1,6,5,5,4,5,1903.21167
3062,3,4,6,5,5,4,5,1903.211914
697,1,5,5,5,5,4,5,1903.212646
8067,7,7,2,5,5,4,5,1903.213989
2138,2,3,7,6,5,4,5,1903.233398
1138,1,3,4,6,5,4,5,1903.235229
4063,4,8,4,6,5,4,5,1903.235596
2853,3,6,1,6,5,4,5,1903.236572
9223,8,8,6,7,5,4,5,1903.260132
4504,4,1,5,7,5,4,5,1903.260376
423,1,8,1,7,5,4,5,1903.262451
2753,3,5,8,5,3,3,7,1903.295776
5678,5,4,8,5,3,3,7,1903.295776
7758,7,4,1,6,3,3,7,1903.35144
6393,6,5,2,6,3,3,7,1903.352539
7043,6,7,8,6,3,3,7,1903.36377
9683,8,7,8,6,3,3,7,1903.36377
1829,2,6,7,7,3,3,7,1903.435425
4118,4,4,7,7,3,3,7,1903.435547
9705,8,5,2,1,4,3,5,1906.638184
5701,5,6,4,2,4,3,5,1906.650269
8340,7,2,3,2,4,3,5,1906.650513
8781,8,6,2,2,4,3,5,1906.651123
8066,7,3,7,3,4,3,5,1906.662476
9991,8,8,3,3,4,3,5,1906.665405
4986,4,3,1,3,4,3,5,1906.666016
2061,2,6,1,3,4,3,5,1906.66626
8627,7,7,7,4,4,3,5,1906.679199
696,1,1,2,4,4,3,5,1906.682007
3621,3,6,2,4,4,3,5,1906.682251
7703,7,8,8,6,4,3,5,1906.718872
9418,8,3,5,6,4,3,5,1906.720703
6988,6,2,5,6,4,3,5,1906.720825
8703,7,8,1,6,4,3,5,1906.722778
2698,3,3,6,7,4,3,5,1906.745361
2984,3,1,7,8,4,3,5,1906.773926
6064,5,1,6,8,4,3,5,1906.774536
1774,2,4,4,8,4,3,5,1906.775635
4699,4,7,3,8,4,3,5,1906.776245
6525,6,6,1,1,2,3,8,1910.500366
960,1,1,3,1,2,3,8,1910.503296
7625,7,5,6,1,3,2,5,1910.516235
4335,4,8,3,1,3,2,5,1910.518555
5700,5,2,2,1,3,2,5,1910.518555
8626,7,3,5,2,3,2,5,1910.529419
2256,2,1,3,2,3,2,5,1910.53064
2620,3,2,3,2,3,2,5,1910.53064
7890,7,3,2,2,2,3,8,1910.54895
8176,7,1,5,2,2,3,8,1910.553345
3257,3,5,8,4,3,2,5,1910.557251
8912,8,1,6,4,3,2,5,1910.558838
7702,7,4,5,4,3,2,5,1910.559692
3907,4,7,4,4,3,2,5,1910.560547
9627,8,7,3,4,3,2,5,1910.560913
4622,4,4,7,5,3,2,5,1910.576538
6337,6,5,4,5,3,2,5,1910.578613
2697,3,5,3,5,3,2,5,1910.579102
9891,8,7,1,3,2,3,8,1910.597778
9263,8,8,6,6,3,2,5,1910.598511
2983,3,8,5,6,3,2,5,1910.599365
1806,2,4,3,3,2,3,8,1910.60083
2521,3,5,4,3,2,3,8,1910.602295
3886,4,4,6,3,2,3,8,1910.605835
8891,8,7,8,3,2,3,8,1910.609985
1961,2,5,8,3,2,3,8,1910.610107
3698,3,3,8,7,3,2,5,1910.620972
3334,3,4,4,7,3,2,5,1910.623779
5259,5,7,2,7,3,2,5,1910.624634
4544,4,1,8,8,3,2,5,1910.649536
1619,2,7,8,8,3,2,5,1910.649902
4887,4,8,1,4,2,3,8,1910.651855
246,1,4,1,4,2,3,8,1910.652588
9549,8,6,1,8,3,2,5,1910.652954
596,1,2,6,4,2,3,8,1910.660156
2962,3,3,4,5,2,3,8,1910.715088
2310,2,4,3,1,1,1,6,1910.773682
385,1,5,5,1,1,1,6,1910.776733
883,1,7,4,6,2,3,8,1910.777832
7603,7,7,5,6,2,3,8,1910.779541
8813,8,6,6,6,2,3,8,1910.781616
5888,5,1,6,6,2,3,8,1910.78186
7756,7,2,5,2,1,1,6,1910.825928
7315,6,7,6,2,1,1,6,1910.827515
5390,5,4,8,2,1,1,6,1910.832275
1884,2,2,2,7,2,3,8,1910.84375
9254,8,4,6,7,2,3,8,1910.85022
1386,2,3,1,3,1,1,6,1910.872559
8316,7,2,1,3,1,1,6,1910.872559
9681,8,5,3,3,1,1,6,1910.875
6391,6,8,4,3,1,1,6,1910.876099
3311,3,8,8,3,1,1,6,1910.884644
9969,8,5,2,8,2,3,8,1910.918213
6889,6,5,4,8,2,3,8,1910.921143
1169,1,5,8,8,2,3,8,1910.929932
3752,4,1,8,4,1,1,6,1910.941284
6678,6,4,1,5,1,1,6,1910.98877
4312,4,1,4,5,1,1,6,1910.993286
9317,8,6,6,5,1,1,6,1910.996826
5313,5,5,2,6,1,1,6,1911.055054
8393,7,5,7,6,1,1,6,1911.064209
1309,2,6,4,7,1,1,6,1911.128296
4389,4,6,3,8,1,1,6,1911.203125
749,1,6,6,8,1,1,6,1911.20874
9394,8,3,6,8,1,1,6,1911.20874
1676,2,2,6,2,4,4,8,1912.794556
6681,6,5,2,3,4,4,8,1912.842285
9046,8,4,3,3,4,4,8,1912.843628
961,1,5,6,3,4,4,8,1912.848267
9761,8,5,7,3,4,4,8,1912.85022
3041,3,5,8,3,4,4,8,1912.852417
5966,5,4,8,3,4,4,8,1912.852417
8046,7,4,1,4,4,4,8,1912.89917
3327,3,8,2,4,4,4,8,1912.899902
752,1,1,7,4,4,4,8,1912.908447
3678,3,4,2,5,4,4,8,1912.963257
5042,5,3,7,5,4,4,8,1912.971436
8683,7,7,5,6,4,4,8,1913.035767
8409,7,5,2,7,4,4,8,1913.106201
7759,7,8,4,7,4,4,8,1913.108765
5329,5,5,4,7,4,4,8,1913.109131
8510,7,4,7,1,7,6,6,1913.186646
425,1,5,7,1,7,6,6,1913.186768
3505,3,5,5,1,7,6,6,1913.188232
7044,6,2,3,8,4,4,8,1913.189941
5430,5,4,1,1,7,6,6,1913.190063
580,1,2,4,1,8,7,6,1913.192871
8875,8,7,4,1,8,7,6,1913.192993
3964,4,2,5,8,4,4,8,1913.193115
9124,8,2,6,8,4,4,8,1913.194824
4220,4,2,8,2,7,6,6,1913.198486
4506,4,3,3,2,7,6,6,1913.202026
4870,4,4,3,2,7,6,6,1913.202026
6795,6,7,1,2,7,6,6,1913.203003
3506,3,3,7,2,8,7,6,1913.204102
1945,2,5,3,2,8,7,6,1913.206665
9876,8,2,2,2,8,7,6,1913.206909
6431,6,8,7,3,7,6,6,1913.214355
2791,3,8,4,3,7,6,6,1913.216431
6586,6,3,6,3,8,7,6,1913.219849
8511,7,8,2,3,8,7,6,1913.222168
5507,5,7,8,4,7,6,6,1913.229858
2427,2,7,3,4,7,6,6,1913.233276
2582,3,4,8,4,8,7,6,1913.235352
3428,3,2,8,5,7,6,6,1913.248657
3142,3,4,4,5,7,6,6,1913.251465
1503,2,8,1,5,7,6,6,1913.25293
5872,5,1,4,5,8,7,6,1913.257568
867,1,7,2,5,8,7,6,1913.258667
7587,7,7,1,5,8,7,6,1913.258911
6508,6,2,3,6,7,6,6,1913.273682
8588,7,2,6,6,8,7,6,1913.279297
5508,5,2,1,6,8,7,6,1913.28125
7873,7,5,5,7,7,6,6,1913.298584
4429,4,6,3,7,7,6,6,1913.299438
7509,7,6,2,7,7,6,6,1913.299683
6509,6,6,6,7,8,7,6,1913.30603
7874,7,3,8,8,8,7,6,1913.336182
5949,5,6,1,8,8,7,6,1913.339355
9185,8,5,7,1,2,1,5,1914.606934
4180,4,2,5,1,2,1,5,1914.608643
7260,6,2,3,1,2,1,5,1914.609741
176,1,1,7,2,2,1,5,1914.619141
8470,7,4,4,2,2,1,5,1914.621582
8261,7,6,8,3,2,1,5,1914.63208
7106,6,3,7,3,2,1,5,1914.633057
5181,5,6,3,3,2,1,5,1914.636108
6546,6,3,2,3,2,1,5,1914.63623
6182,5,4,8,4,2,1,5,1914.647705
1177,1,5,5,4,2,1,5,1914.650513
9262,8,4,3,4,2,1,5,1914.651367
617,1,5,7,5,2,1,5,1914.666748
9472,8,1,5,5,2,1,5,1914.667969
2178,2,3,1,5,2,1,5,1914.670044
1463,2,8,7,6,2,1,5,1914.687622
7183,6,8,3,6,2,1,5,1914.689819
3543,3,8,3,6,2,1,5,1914.689941
8184,7,1,1,7,2,1,5,1914.713623
7705,7,5,4,1,6,5,6,1914.975586
8355,7,7,2,1,6,5,6,1914.976685
2426,2,3,8,2,6,5,6,1914.984741
5065,5,5,5,2,6,5,6,1914.987427
